
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2023,1,27,27.62,22.06,24.84,29.4,7.09,31.78,24.68
2023,1,28,27.52,20.7,24.11,28.83,6.09,31.17,25.08
2023,1,29,27.5,20.8,24.15,29.15,6.98,31.4,24.4
2023,1,30,27.88,21.27,24.58,29.53,6.55,31.76,25.21
2023,1,31,27.5,22.12,24.81,29.25,6.14,31.14,25.0
2023,2,1,27.49,21.72,24.61,29.32,6.68,31.4,24.73
2023,2,2,27.59,21.89,24.74,29.41,6.91,31.69,24.79
2023,2,3,27.62,21.59,24.61,29.37,6.71,31.51,24.8
2023,2,4,27.96,22.19,25.07,29.51,6.74,31.8,25.06
2023,2,5,27.83,22.83,25.33,29.43,6.38,31.59,25.22
2023,2,6,26.4,22.65,24.53,27.02,3.19,28.1,24.91
2023,2,7,27.16,19.65,23.41,28.26,6.7,31.15,24.44
2023,2,8,27.77,19.61,23.69,29.05,7.88,32.3,24.42
2023,2,9,27.46,22.55,25.0,29.01,6.42,31.32,24.9
2023,2,10,27.4,22.57,24.98,28.79,5.98,30.91,24.94
2023,2,11,27.51,20.97,24.24,28.89,7.04,31.55,24.51
2023,2,12,27.73,21.68,24.7,29.29,7.17,31.94,24.76
2023,2,13,27.84,22.4,25.12,29.2,6.66,31.69,25.04
2023,2,14,27.91,22.44,25.17,29.12,6.4,31.69,25.29
2023,2,15,27.26,23.31,25.29,28.31,5.06,30.39,25.33
2023,2,16,27.19,22.9,25.04,28.1,5.44,30.47,25.03
2023,2,17,27.57,22.08,24.83,28.77,6.55,31.59,25.05
2023,2,18,27.46,22.09,24.78,28.73,6.4,31.32,24.92
2023,2,19,27.37,22.74,25.05,28.32,4.85,30.04,25.19
2023,2,20,26.77,22.93,24.85,27.32,3.48,28.83,25.34
2023,2,21,27.51,23.19,25.35,28.4,5.37,30.65,25.28
2023,2,22,27.72,24.1,25.91,28.35,4.84,30.83,25.99
2023,2,23,27.31,23.32,25.32,28.4,5.16,30.49,25.33
2023,2,24,27.08,22.62,24.86,28.44,6.27,30.87,24.59
2023,2,25,27.07,22.59,24.83,28.33,5.81,30.38,24.56
2023,2,26,27.58,22.8,25.19,28.96,6.55,31.55,24.99
2023,2,27,27.37,22.66,25.01,28.82,6.11,30.87,24.76
2023,2,28,27.76,22.14,24.95,28.93,6.4,31.58,25.19
2023,3,1,27.82,22.69,25.26,29.02,5.89,31.35,25.46
2023,3,2,27.63,22.44,25.04,28.9,6.43,31.48,25.05
2023,3,3,27.62,22.37,24.99,29.05,6.49,31.51,25.02
2023,3,4,27.66,21.89,24.78,29.02,7.13,32.01,24.87
2023,3,5,27.49,21.98,24.74,28.92,6.98,31.51,24.54
2023,3,6,27.65,22.32,24.98,28.47,5.67,31.09,25.42
2023,3,7,28.08,22.34,25.22,29.1,5.99,31.56,25.57
2023,3,8,27.95,22.69,25.32,28.94,5.81,31.65,25.83
2023,3,9,27.73,22.12,24.92,28.76,5.7,31.27,25.57
2023,3,10,27.52,22.64,25.08,29.01,6.13,31.34,25.21
2023,3,11,27.73,22.47,25.1,29.28,7.1,32.01,24.91
2023,3,12,27.51,22.91,25.21,28.8,5.33,30.78,25.45
2023,3,13,27.8,23.08,25.44,29.35,6.39,31.66,25.27
2023,3,14,27.92,22.82,25.37,29.55,6.6,31.91,25.31
2023,3,15,27.37,23.28,25.32,28.55,6.53,31.66,25.13
2023,3,16,26.26,23.4,24.83,27.32,4.04,28.83,24.79
2023,3,17,26.85,22.15,24.51,28.13,7.57,31.26,23.69
2023,3,18,26.71,22.19,24.44,28.05,5.55,30.19,24.64
2023,3,19,25.21,22.2,23.7,26.23,2.47,26.69,24.22
2023,3,20,26.61,22.12,24.37,27.65,4.95,29.45,24.51
2023,3,21,27.0,22.47,24.73,27.95,5.7,30.48,24.77
2023,3,22,26.81,22.46,24.64,27.72,5.09,29.82,24.73
2023,3,23,26.82,22.62,24.72,28.03,5.74,30.2,24.46
2023,3,24,27.24,22.9,25.07,28.47,5.89,30.67,24.78
2023,3,25,26.87,23.46,25.16,27.69,4.78,29.72,24.93
2023,3,26,26.69,23.52,25.11,27.19,3.73,29.06,25.33
2023,3,27,27.3,21.99,24.64,28.13,6.3,30.98,24.69
2023,3,28,27.17,22.05,24.62,28.34,6.41,31.08,24.66
2023,3,29,26.73,23.67,25.2,27.73,5.11,29.83,24.72
2023,3,30,26.83,22.56,24.69,27.62,4.91,29.81,24.9
2023,3,31,26.61,21.44,24.02,27.68,5.8,30.15,24.35
2023,4,1,26.63,21.93,24.28,27.56,5.77,29.89,24.12
2023,4,2,26.92,22.61,24.76,28.01,5.62,30.36,24.74
2023,4,3,26.73,22.69,24.71,27.58,4.75,29.62,24.87
2023,4,4,26.7,23.46,25.08,27.5,4.0,29.04,25.03
2023,4,5,26.81,22.97,24.89,27.67,4.77,29.76,24.99
2023,4,6,26.94,22.76,24.85,27.92,5.13,30.04,24.91
2023,4,7,27.15,23.2,25.17,28.12,5.72,30.55,24.83
2023,4,8,27.25,23.9,25.58,27.96,4.88,30.38,25.51
2023,4,9,26.9,24.12,25.51,27.17,3.62,29.11,25.49
2023,4,10,26.76,22.9,24.83,27.37,4.67,29.63,24.96
2023,4,11,26.78,21.69,24.23,27.37,5.63,30.08,24.44
2023,4,12,26.48,23.1,24.8,27.44,5.52,29.65,24.13
2023,4,13,26.65,22.56,24.61,27.33,4.46,29.44,24.97
2023,4,14,26.93,22.62,24.78,27.45,5.55,30.15,24.6
2023,4,15,27.12,23.41,25.26,27.87,5.11,30.19,25.09
2023,4,16,27.26,24.19,25.73,27.89,5.08,30.2,25.13
2023,4,17,27.3,24.55,25.92,27.91,4.69,30.14,25.46
2023,4,18,27.37,24.04,25.7,28.26,5.45,30.56,25.12
2023,4,19,27.44,23.53,25.48,28.31,5.69,30.94,25.26
2023,4,20,27.68,23.03,25.36,28.44,6.23,31.4,25.19
2023,4,21,27.56,22.9,25.23,28.21,5.36,30.82,25.46
2023,4,22,27.42,21.46,24.44,27.93,5.52,30.78,25.26
2023,4,23,27.19,22.4,24.8,27.8,5.45,30.43,24.98
2023,4,24,26.93,23.44,25.19,27.62,4.84,29.87,25.02
2023,4,25,26.86,24.06,25.46,27.4,4.29,29.44,25.15
2023,4,26,27.03,23.7,25.37,27.53,4.6,29.94,25.34
2023,4,27,27.01,23.26,25.14,27.63,5.33,30.15,24.83
2023,4,28,26.99,23.83,25.41,27.37,4.7,29.77,25.08
2023,4,29,26.83,24.12,25.47,27.34,3.66,29.08,25.42
2023,4,30,26.74,24.08,25.4,27.19,3.68,28.95,25.27
2023,5,1,26.51,23.21,24.86,27.2,4.4,29.16,24.76
2023,5,2,26.63,23.13,24.88,27.4,5.3,29.78,24.49
2023,5,3,26.66,23.3,24.98,27.52,4.55,29.49,24.94
2023,5,4,26.77,23.91,25.34,27.38,5.32,29.98,24.66
2023,5,5,26.84,23.48,25.16,27.49,4.78,29.69,24.9
2023,5,6,26.65,22.57,24.62,27.38,5.52,29.86,24.34
2023,5,7,26.83,22.67,24.75,27.57,5.56,30.04,24.48
2023,5,8,27.0,22.87,24.94,27.74,5.71,30.42,24.71
2023,5,9,26.88,23.15,25.01,27.8,5.11,29.92,24.81
2023,5,10,26.82,23.05,24.93,27.83,5.33,30.08,24.76
2023,5,11,26.94,22.74,24.84,27.94,5.99,30.51,24.51
2023,5,12,27.27,22.26,24.76,28.2,6.2,30.9,24.69
2023,5,13,27.48,22.7,25.09,28.3,5.84,30.96,25.12
2023,5,14,27.4,23.16,25.28,27.98,5.27,30.69,25.42
2023,5,15,27.19,22.98,25.08,27.82,5.48,30.65,25.16
2023,5,16,27.08,23.04,25.06,28.0,5.45,30.34,24.9
2023,5,17,26.5,23.46,24.98,27.25,3.92,28.81,24.89
2023,5,18,26.78,23.23,25.0,27.52,4.76,29.69,24.94
2023,5,19,26.48,23.26,24.87,27.34,4.69,29.35,24.67
2023,5,20,26.83,23.64,25.24,27.73,5.42,30.29,24.87
2023,5,21,26.81,23.56,25.19,27.73,5.03,29.95,24.93
2023,5,22,26.55,23.95,25.25,27.33,3.98,29.05,25.06
2023,5,23,26.83,23.9,25.37,27.15,3.7,29.19,25.49
2023,5,24,26.28,23.97,25.12,26.68,4.18,28.83,24.65
2023,5,25,26.28,23.06,24.67,26.54,4.8,28.97,24.17
2023,5,26,26.4,23.46,24.94,26.73,4.07,28.92,24.85
2023,5,27,26.4,23.23,24.81,26.75,4.17,29.02,24.85
2023,5,28,26.33,23.55,24.94,26.86,4.35,28.94,24.58
2023,5,29,25.98,23.81,24.9,26.37,3.09,27.97,24.89
2023,5,30,26.12,23.04,24.58,26.51,4.41,28.94,24.52
2023,5,31,26.07,23.46,24.76,26.67,4.7,28.83,24.14
2023,6,1,26.11,23.35,24.73,26.73,4.49,28.88,24.39
2023,6,2,26.83,22.62,24.73,27.64,5.45,30.07,24.62
2023,6,3,26.43,22.66,24.55,27.31,5.11,29.67,24.56
2023,6,4,26.49,22.38,24.44,27.24,4.92,29.6,24.67
2023,6,5,26.58,22.13,24.36,27.27,5.49,29.99,24.51
2023,6,6,26.88,21.73,24.3,27.77,6.8,30.89,24.08
2023,6,7,26.98,22.15,24.56,27.65,5.24,30.12,24.87
2023,6,8,26.55,23.11,24.83,26.96,4.55,29.48,24.93
2023,6,9,26.26,23.03,24.65,26.64,4.17,28.8,24.63
2023,6,10,26.2,22.0,24.1,26.75,5.83,29.63,23.8
2023,6,11,25.78,23.4,24.59,26.09,3.96,28.26,24.29
2023,6,12,25.91,22.68,24.3,26.15,4.09,28.44,24.34
2023,6,13,26.16,21.57,23.87,26.51,5.16,29.04,23.88
2023,6,14,25.95,23.08,24.51,26.38,4.13,28.5,24.37
2023,6,15,25.8,23.32,24.56,25.95,3.16,28.02,24.86
2023,6,16,25.84,22.61,24.23,26.07,4.21,28.44,24.23
2023,6,17,25.75,22.95,24.35,25.96,3.74,28.12,24.37
2023,6,18,25.82,22.46,24.14,26.06,4.64,28.66,24.02
2023,6,19,25.4,22.12,23.76,25.78,4.34,28.12,23.78
2023,6,20,25.6,21.71,23.65,25.81,4.05,28.03,23.98
2023,6,21,25.43,20.91,23.17,25.84,3.98,27.94,23.97
2023,6,22,25.42,21.93,23.68,25.83,4.24,27.9,23.65
2023,6,23,25.83,21.85,23.83,26.03,4.3,28.51,24.22
2023,6,24,25.61,20.51,23.06,25.88,4.57,28.49,23.92
2023,6,25,25.32,21.9,23.62,25.65,4.79,28.37,23.58
2023,6,26,25.1,22.14,23.62,25.58,4.49,28.02,23.53
2023,6,27,25.15,22.36,23.75,25.35,3.39,27.26,23.87
2023,6,28,25.18,22.99,24.08,25.3,3.06,27.05,23.99
2023,6,29,25.23,23.11,24.17,25.44,3.02,27.2,24.18
2023,6,30,25.09,22.45,23.77,25.37,3.65,27.35,23.7
